id,design_vector,id_in_matlab
9766,0000000001111100000000100001000000001011110000000010000000000001100011,9766
9767,0000000000011100000000001001000000000111100000000000100000000000111000,9767
9768,0000000000001100000000000101000000000011100000000000010000000000011100,9768
9769,0000000000000100000000000001000000000011100000000000001000000000010110,9769
9770,0000000000011100000000001001000000000010000000000000100000000000011000,9770
9771,0000000000001100000000000101000000000001000000000000010000000000001100,9771
9772,0000000000111100000000010001000000000100100000000001000000000000110000,9772
9773,0000000000000100000000000001000000000011100000000000001000000000010010,9773
9774,0000000000011100000000001001000000000010100000000000100000000000011010,9774
9775,0000000000001100000000000101000000000001100000000000010000000000001110,9775
9776,0000000000000100000000000011000000000001100000000000001000000000001110,9776
9777,0000000001111100000000100001000000001001100000000010000000000001100000,9777
9778,0000000000000100000000000011000000000001100000000000001000000000001010,9778
9779,0000000000011100000000001001000000000110100000000000100000000000111010,9779
9780,0000000000001100000000000101000000000011100000000000010000000000011110,9780
9781,0000000000001100000000000101000000000111100000000000010000000000111100,9781
9782,0000000000000100000000000011000000000011100000000000001000000000011110,9782
9783,0000000000011100000000001001000000000111100000000000100000000000111010,9783
9784,0000000000111100000000010001000000001101100000000001000000000001110010,9784
9785,0000000000011100000000001001000000001111100000000000100000000001111000,9785
9786,0000000000111100000000010001000000001111100000000001000000000001110010,9786
9787,0000000001111100000000100001000000011011100000000010000000000011100010,9787
9788,0000000000011100000000001001000000000000010000000000000000000000010001,9788
9789,0000000000001100000000000101000000000000010000000000000000000000001001,9789
9790,0000000000011100000000001001000000000000110000000000000000000000010001,9790
9791,0000000000111100000000010001000000000000110000000000000000000000100001,9791
9792,0000000000011100000000001001000000000100110000000000000000000000110001,9792
9793,0000000000011100000000001001000000000000110000000000000000000000010011,9793
9794,0000000000001100000000000101000000000000110000000000000000000000001011,9794
9795,0000000000001100000000000101000000000010110000000000000000000000011001,9795
9796,0000000000000100000000000011000000000001010000000000000000000000001101,9796
9797,0000000000001100000000000101000000000010010000000000000000000000011001,9797
9798,0000000000011100000000001001000000000001110000000000000000000000010011,9798
9799,0000000000111100000000010001000000000001110000000000000000000000100011,9799
9800,0000000000111100000000010001000000000001110000000000000000000000100001,9800
9801,0000000001111100000000100001000000000001110000000000000000000001000001,9801
9802,0000000000111100000000010001000000001001110000000000000000000001100001,9802
9803,0000000000011100000000001001000000000101110000000000000000000000110001,9803
9804,0000000000111100000000010001000000000011110000000000000000000000100011,9804
9805,0000000001111100000000100001000000000011110000000000000000000001000011,9805
9806,0000000000111100000000010001000000001001100000000000000000000001100000,9806
9807,0000000000111100000000010001000000000001100000000000000000000000100010,9807
9808,0000000000011100000000001001000000000101100000000000000000000000110000,9808
9809,0000000000001100000000000101000000000010100000000000000000000000011000,9809
9810,0000000000011100000000001001000000000100100000000000000000000000110000,9810
9811,0000000001111100000000100001000000000011100000000000000000000001000010,9811
9812,0000000000011100000000001001000000000100000000000000000000000000110000,9812
9813,0000000000001100000000000101000000000010000000000000000000000000011000,9813
9814,0000000000111100000000010001000000001000100000000000000000000001100000,9814
9815,0000000000011100000000001001000000000000000000000000000000000000010000,9815
9816,0000000000001100000000000101000000000000000000000000000000000000001000,9816
9817,0000000000111100000000010001000000000000100000000000000000000000100000,9817
9818,0000000000011100000000001001000000000000100000000000000000000000010010,9818
9819,0000000000001100000000000101000000000000100000000000000000000000001010,9819
9820,0000000000000100000000000011000000000001000000000000000000000000001100,9820
9821,0000000001111100000000100001000000000001100000000000000000000001000000,9821
9822,0000000000011100000000001001000000000100100000000000000000000000100000,9822
9823,0000000000001100000000000101000000000010100000000000000000000000010000,9823
9824,0000000000000100000000000011000000000001000000000000000000000000001000,9824
9825,0000000000001100000000000101000000000010000000000000000000000000010000,9825
9826,0000000000011100000000001001000000001100100000000000000000000001110000,9826
9827,0000000000011100000000001001000000000100100000000000000000000000110010,9827
9828,0000000000001100000000000101000000000010100000000000000000000000011010,9828
9829,0000000000001100000000000101000000000110100000000000000000000000111000,9829
9830,0000000000000100000000000011000000000011000000000000000000000000011100,9830
9831,0000000000001100000000000101000000000110000000000000000000000000111000,9831
9832,0000000000011100000000001001000000000101100000000000000000000000110010,9832
9833,0000000000111100000000010001000000001001100000000000000000000001100010,9833
9834,0000000001111100000000100001000000010001100000000000000000000011000000,9834
9835,0000000000111100000000010001000000011001100000000000000000000011100000,9835
9836,0000000000011100000000001001000000001101100000000000000000000001110000,9836
9837,0000000000111100000000010001000000001011100000000000000000000001100010,9837
9838,0000000001111100000000100001000000010011100000000000000000000011000010,9838
9839,0000000000111100000000010001000000000011100000000000000000000000100110,9839
9840,0000000001111100000000100001000000000111100000000000000000000001000110,9840
9841,0000000000011100000000001001000000000001100000000000000000000000010110,9841
9842,0000000000011100000000001001000000000101100000000000000000000000100010,9842
9843,0000000000001100000000000101000000000010100000000000000000000000010010,9843
9844,0000000000001100000000000001000000000001110000000000100000000000010101,9844
9845,0000000000011100000000000001000000000010110000000001000000000000101001,9845
9846,0000000000000100000000000001000000000000110000000000010000000000001011,9846
9847,0000000000001100000000000001000000000001010000000000100000000000010101,9847
9848,0000000000011100000000000001000000000010010000000000000000000000011001,9848
9849,0000000000001100000000000001000000000001010000000000000000000000001101,9849
9850,0000000000011100000000001001000000000010010000000000000000000000011001,9850
9851,0000000000001100000000000101000000000001010000000000000000000000001001,9851
9852,0000000000001100000000000101000000000001010000000000000000000000001101,9852
9853,0000000000011100000000001001000000000010110000000000000000000000011001,9853
9854,0000000000111100000000010001000000000100110000000000000000000000110001,9854
9855,0000000000111100000000000001000000000100110000000000000000000000110001,9855
9856,0000000000011100000000000001000000000010110000000000000000000000011001,9856
9857,0000000000011100000000001001000000000100110000000000100000000000110001,9857
9858,0000000000001100000000000101000000000001110000000000010000000000001011,9858
9859,0000000000001100000000000101000000000010110000000000010000000000011001,9859
9860,0000000000000100000000000011000000000001010000000000001000000000001101,9860
9861,0000000000001100000000000101000000000010010000000000010000000000011001,9861
9862,0000000000011100000000001001000000000010110000000000000000000000010001,9862
9863,0000000000111100000000010001000000000101110000000000000000000000110001,9863
9864,0000000001111100000000100001000000001001110000000000000000000001100001,9864
9865,0000000000111100000000010001000000001001110000000001000000000001100001,9865
9866,0000000000011100000000001001000000000011110000000000100000000000010011,9866
9867,0000000000011100000000001001000000000101110000000000100000000000110001,9867
9868,0000000001111100000000100011000000010011000000000000000100000011000000,9868
9869,0000000000111100000000010011000000000011010000000000000100000000100100,9869
9870,0000000000111100000000010011000000001011000000000000000100000001100000,9870
